
message,label
Let’s meet for dinner at 9:00 AM tonight.,0
Congratulations! You have been selected to win a luxury vacation to Rome. Respond with YES to confirm.,1
Win a free iPhone! Follow our page and tag two friends to enter.,1
Please let me know if you need any help with the marketing campaign.,0
Get the latest fashion accessories at 80% off! Shop now!,1
Let’s go for a walk this afternoon. The weather is nice.,0
Win a brand new luxury watch! Reply WIN to enter the lucky draw.,1
Get free ringtones by subscribing to our premium service! Reply RINGTONE now!,1
Please send me the notes from the meeting.,0
Get free ringtones by subscribing to our premium service! Reply RINGTONE now!,1
Get 0% interest on personal loans today! Apply now.,1
You have been awarded an exclusive membership card. Confirm your details to activate.,1
Don’t forget to water the plants today.,0
I finished reading the book you recommended. It was excellent!,0
You have been selected to receive a free gift card worth $500. Respond now to claim.,1
You have been awarded an exclusive membership card. Confirm your details to activate.,1
Looking forward to seeing you at the workshop.,0
Congratulations! You have won a laptop. Click here to claim your reward.,1
We detected unusual activity on your account. Please update your security information immediately.,1
The concert last night was amazing. Had a great time!,0
The concert last night was amazing. Had a great time!,0
Get free ringtones by subscribing to our premium service! Reply RINGTONE now!,1
Did you watch the game last night? It was thrilling!,0
URGENT! Your mobile number has been selected to win laptop. Call 32366 now!,1
Get 0% interest on personal loans today! Apply now.,1
Get thousands of followers overnight! DM us for details.,1
Are you free this weekend? Let’s plan a trip.,0
We detected unusual activity on your account. Please update your security information immediately.,1
Buy one get one free on all items! Use coupon code SAVE50 at checkout.,1
URGENT! Your mobile number has been selected to win car. Call 85157 now!,1
URGENT! Your mobile number has been selected to win laptop. Call 78263 now!,1
"Want to make $10,000 per month from home? Send us a message!",1
We found a package addressed to you. Click here to confirm your shipping details.,1
Please let me know if you have any questions about the marketing campaign.,0
Are you free this weekend? Let’s plan a trip.,0
Are you free this weekend? Let’s plan a trip.,0
Please confirm your attendance for the workshop.,0
Don’t forget about our meeting on Wednesday.,0
Congratulations! You have been selected to win a luxury vacation to Hawaii. Respond with YES to confirm.,1
Lose belly fat fast with our special diet plan. Click the link to get started!,1
"Win free AirPods! Just follow and DM us ""WIN"" to claim your prize!",1
Limited time offer: Invest in our crypto scheme and double your money in a week!,1
Thank you for your quick response.,0
Please let me know if you need any help with the marketing campaign.,0
Join our pyramid scheme and get rich quick! DM for details.,1
Congratulations! You have won a shopping voucher. Click here to claim your reward.,1
I can’t wait to see you!,0
Exclusive offer: lose 15kg in 1 month with our diet plan. Click the link in our bio.,1
Transform your life with our miracle supplement. Click the link to learn more.,1
Buy one get one free on all items! Use coupon code SAVE50 at checkout.,1
You have been chosen to receive a free gift card worth $500. Click here to claim!,1
Let’s meet for dinner at 5:30 PM tonight.,0
I finished reading the book you recommended. It was excellent!,0
I’ll drop by your office at 1:00 PM.,0
Please let me know if you need any help with the software development project.,0
Please let me know if you need any help with the marketing campaign.,0
You have been chosen to receive a free vacation package. Click here to claim!,1
Get 0% interest on personal loans today! Apply now.,1
The concert last night was amazing. Had a great time!,0
Did you watch the game last night? It was thrilling!,0
Looking forward to seeing you at the team building event.,0
Congratulations! You have won a vacation package! Send CLAIM to 45585 now!,1
"Happy birthday, Emily! Hope you have a wonderful day.",0
Congratulations! You have won a shopping voucher. Click here to claim your reward.,1
Are you free this weekend? Let’s plan a trip.,0
Low interest rates available for a limited time! Apply for a loan today.,1
I’ll drop by your office at 7:00 PM.,0
Congratulations on your new baby!,0
I will call you later this morning.,0
Let’s go for a walk this morning. The weather is nice.,0
Looking forward to our vacation next week!,0
Looking forward to seeing you at the wedding.,0
"Happy birthday, Emily! Hope you have a wonderful day.",0
Win a free car! Follow our page and tag two friends to enter.,1
The concert last night was amazing. Had a great time!,0
Get free ringtones by subscribing to our premium service! Reply RINGTONE now!,1
Low interest rates available for a limited time! Apply for a loan today.,1
You have been pre-approved for a low interest credit card. Apply now to get your new card.,1
Get unlimited access to premium content at 90% discount. Click here to subscribe.,1
We should catch up over coffee sometime soon.,0
Great job on the assignment today!,0
URGENT! Your mobile number has been selected to win cruise trip. Call 54625 now!,1
Don’t forget about our meeting on April 10th.,0
I’ll drop by your office at 3:00 PM.,0
URGENT! Your mobile number has been selected to win laptop. Call 56129 now!,1
The meeting has been moved to 1:00 PM.,0
Don’t forget to water the plants today.,0
Please confirm your attendance for the webinar.,0
Exclusive deal! Buy one get one free on our tablet. Limited time offer.,1
Did you watch the game last night? It was thrilling!,0
Can you pick up some milk on your way home?,0
Win a brand new smartphone! Reply WIN to enter the lucky draw.,1
You have been chosen to receive a free smartwatch. Click here to claim!,1
Please confirm your attendance for the webinar.,0
The meeting has been moved to 6:00 PM.,0
Earn $500 daily working from home. Sign up now and start earning immediately.,1
Lose belly fat fast with our special diet plan. Click the link to get started!,1
I finished reading the book you recommended. It was excellent!,0
Lunch was great yesterday! Let’s do it again sometime.,0
The concert last night was amazing. Had a great time!,0
Get the latest fashion accessories at 80% off! Shop now!,1
Get rich quick! DM us for our secret trading tips.,1
Did you watch the game last night? It was thrilling!,0
Good luck on your midterm. You’ve got this!,0
Can you pick up some eggs on your way home?,0
See you at the party this evening!,0
Get free ringtones by subscribing to our premium service! Reply RINGTONE now!,1
I’m so proud of you for getting the graduation.,0
"Hey Lisa, are we meeting at 5:30 PM tomorrow?",0
Please confirm your attendance for the team building event.,0
URGENT! Your mobile number has been selected to win iPhone. Call 42514 now!,1
